title,album,artist,time,genre,tempo,filename,year,language,isDL,label,vocal,instrumental,tag
PLÁSTICO,NO VAYAS A ATENDER CUANDO EL DEMONIO LLAMA,"Lali, Duki","=""00:03:24""",Pop,162,"Lali, Duki - PLÁSTICO.mp4",2025,Spanish,1,Lali,1,0,"Energetic,All Weather,All Season"
1000COSAS,1000COSAS,"Lola Indigo, Manuel Turizo","=""00:04:01""",Latin,132,"Lola Indigo, Manuel Turizo - 1000COSAS.mp4",2024,English,1,Universal Music Group,1,0,"Pop,Mainstream,Sunny,Summer,Youth/adult"
QUÉ GANAS DE COMERTE,QUÉ GANAS DE COMERTE,"Maria Becerra, Jere Klein, Lucky Brown, XROSS","=""00:03:54""",Pop,99,"Maria Becerra, Jere Klein, Lucky Brown, XROSS - QUÉ GANAS DE COMERTE.mp4",2026,Spanish,1,"Maria Becerra, Jere Klein, Lucky Brown, XROSS",1,0,"Balanced,All Weather,All Season"
"Maria Becerra, Paulo Londra, XROSS - RAMEN PARA DOS | SHANINA: PARTE I","Maria Becerra, Paulo Londra, XROSS - RAMEN PARA DOS | SHANINA: PARTE I","Maria Becerra, Paulo Londra, XROSS","=""00:04:06""",Pop,129,"Maria Becerra, Paulo Londra, XROSS - RAMEN PARA DOS SHANINA PARTE I.mp4",2025,English,1,SMC,1,0,"Energetic,All Weather,All Season"
"Maria Becerra, TINI, XROSS - HASTA QUE ME ENAMORO | SHANINA: PARTE III","Maria Becerra, TINI, XROSS - HASTA QUE ME ENAMORO | SHANINA: PARTE III","Maria Becerra, TINI, XROSS","=""00:02:59""",Pop,122,"Maria Becerra, TINI, XROSS - HASTA QUE ME ENAMORO SHANINA PARTE III.mp4",2025,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Mau y Ricky - Canción 2 - Hotel Caracas: Capítulo 3 (Official Video),Mau y Ricky - Canción 2 - Hotel Caracas: Capítulo 3 (Official Video),Mau y Ricky,"=""00:03:06""",Pop,150,Mau y Ricky - Canción 2 - Hotel Caracas Capítulo 3.mp4,2024,Spanish,1,Mau y Ricky,1,0,"Energetic,All Weather,All Season"
UNA NA MÁS,UNA NA MÁS - Single,Myke Towers,"=""00:03:37""",Pop,118,Myke Towers - UNA NA MÁS.mp4,2026,Spanish,1,Myke Towers,1,0,"Balanced,All Weather,All Season"
TU VAS SIN (fav),afroLOVA 25',Rels B,"=""00:01:50""",Pop,101,Rels B - TU VAS SIN (fav) afroLOVA 25'.mp4,2025,English,1,Rels B,1,0,"Warm,All Weather,All Season"
“VELOCIDADE”,DUAL,SANTOS BRAVOS,"=""00:02:20""",Pop,123,SANTOS BRAVOS - “VELOCIDADE”.mp4,2026,English,1,SANTOS BRAVOS,1,0,"Balanced,All Weather,All Season"
NO ME CANSARE,No Me Cansare,SEVDALIZA,"=""00:02:44""",Pop,166,SEVDALIZA - NO ME CANSARE.mp4,2024,English,1,"Broke, Create Music Group",1,0,"Reggaeton,Mainstream,Sunny,All Season,Youth/adult"
CANCIÓN PARA REGRESAR,Canción Para Regresar,"Sebastián Yatra, Lucho RK, Belinda, Gente De Zona","=""00:04:16""",Latin,103,"Sebastián Yatra, Lucho RK, Belinda, Gente De Zona - CANCIÓN PARA REGRESAR.mp4",2025,Spanish,1,Universal Music Latino,1,0,"Sunny,Summer"
I Want You (Lyrics),Happy,Alexia,"=""00:02:46""",Pop,109,Alexia - I Want You (Lyrics).mp4,1999,English,1,Alexia,1,0,"Balanced,All Weather,All Season"
Ikaw Lang Patutunguhan (Lyrics),Ikaw Lang Patutunguhan,Amiel Sol,"=""00:05:35""",Pop,145,Amiel Sol - Ikaw Lang Patutunguhan (Lyrics).mp4,2023,English,1,Amiel Sol,1,0,"Mainstream,All Weather,All Season,Youth/adult"
supernatural,eternal sunshine,Ariana Grande,"=""00:02:46""",Pop,152,Ariana Grande - supernatural.mp4,2024,English,1,Republic Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Di Nakakasawa (Lyrics),II: The second,Arthur Nery,"=""00:03:24""",Pop,96,Arthur Nery - Di Nakakasawa (Lyrics).mp4,2024,English,1,Arthur Nery,1,0,"Mainstream,All Weather,All Season,Youth/adult"
JUMP,JUMP,BLACKPINK,"=""00:03:13""",Pop,144,BLACKPINK - JUMP.mp4,2025,English,1,YG Entertainment,1,0,"K-pop,Mainstream,All Weather,All Season,Youth/adult"
Sorry I'm Here For Someone Else (Lyrics),Sorry I'm Here For Someone Else,Benson Boone,"=""00:02:36""",Pop,151,Benson Boone - Sorry I'm Here For Someone Else (Lyrics).mp4,2025,English,1,Benson Boone,1,0,"Energetic,All Weather,All Season"
Moi,Moi,CENTRAL CEE X RAYE,"=""00:02:56""",Pop,144,CENTRAL CEE X RAYE - Moi.mp4,2024,English,1,CENTRAL CEE X RAYE,1,0,"Energetic,All Weather,All Season"
The Fear of Being Human Remains,The Fear Of Being Human Remains,Candi Carpenter,"=""00:03:59""",Pop,172,Candi Carpenter - The Fear of Being Human Remains.mp4,2025,English,1,Candi Carpenter,1,0,"Energetic,All Weather,All Season"
Earl Agustin (Lyrics),Earl Agustin,Dito Sa’kin,"=""00:05:55""",Pop,124,Dito Sa’kin - Earl Agustin (Lyrics).mp4,2024,English,1,Dito Sa’kin,1,0,"Balanced,All Weather,All Season"
Houdini,Houdini,Dua Lipa,"=""00:03:08""",Pop,117,Dua Lipa - Houdini.mp4,2023,English,1,Warner Records,1,0,"Pop Dance,Synth-pop,Nu-Disco,Funk,Upbeat,All Weather,All Season,Youth/adult"
It All Goes,It All Goes,Eloise,"=""00:02:20""",Pop,98,Eloise - It All Goes (Visualizer).mp4,2026,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Too Sweet (Lyrics),Unheard,Hozier,"=""00:04:11""",2024,117,Hozier - Too Sweet (Lyrics).mp4,2024,English,1,Hozier,1,0,"Pop Soul,Mainstream,All Weather,All Season,Youth/adult"
Kabisado (Lyrics),Andalucia,IV OF SPADES,"=""00:03:28""",Pop,146,IV OF SPADES - Kabisado (Lyrics).mp4,2025,English,1,IV Of Spades,1,0,"Energetic,All Weather,All Season"
TORPE ( s) (Lyrics),TORPE [Explicit],JAO,"=""00:02:53""",Pop,92,JAO - TORPE (Lyric s).mp4,2025,English,1,JAO,1,0,"Mainstream,All Weather,All Season,Youth/adult"
like JENNIE,Ruby (Target Exclusive),JENNIE,"=""00:03:02""",Funk Mandelao,130,JENNIE - like JENNIE.mp4,2025,English,1,JENNIE,0,1,"Energetic,All Weather,All Season"
That's The Way I Like It,That's The Way (I Like It),KC and the Sunshine band,"=""00:03:10""",Funk / Soul,109,KC and the Sunshine band - That's The Way I Like It.mp4,1975,English,1,RCA Victor,1,0,"Disco,Warm,All Weather,All Season"
How It's Done (Lyrics),How It's Done,KPop Demon Hunters,"=""00:03:04""",Pop,162,KPop Demon Hunters - How It's Done (Lyrics).mp4,2025,English,1,KPop Demon Hunters,1,0,"Energetic,All Weather,All Season"
Your Idol,Your Idol,KPop Demon Hunters,"=""00:02:00""",Pop,185,KPop Demon Hunters - Your Idol.mp4,2025,English,1,KPop Demon Hunters,1,0,"Energetic,All Weather,All Season"
All The Stars (Lyrics),All The Stars,"Kendrick Lamar, SZA","=""00:03:50""",Hip Hop,97,"Kendrick Lamar, SZA - All The Stars (Lyrics).mp4",2018,English,1,"Top Dawg Entertainment, Aftermath Entertainment, Interscope Records",1,0,"Confident,All Weather,All Season,Youth/adult"
'Cause You Have To (Lyrics),a beautiful blur,LANY,"=""00:04:11""",Pop,162,LANY - 'Cause You Have To (Lyrics).mp4,2023,English,1,LANY,1,0,"Mainstream,All Weather,All Season,Youth/adult"
New Woman (feat. ROSALÍA),New Woman (feat. ROSALÍA),LISA,"=""00:03:11""",Pop,166,LISA - NEW WOMAN.mp4,2024,English,1,LISA,1,0,"Energetic,All Weather,All Season"
Vibrate,Vibrate,La Mave,"=""00:03:11""",Pop,150,La Mave - Vibrate.mp4,2025,English,1,La Mave,1,0,"Energetic,All Weather,All Season"
Naiilang,Naiilang,Le John,"=""00:04:08""",Pop,140,Le John - Naiilang.mp4,2025,English,1,Le John,1,0,"Alt-pop,Mainstream,All Weather,All Season,Youth/adult"
Kyle Raphael,Kyle Raphael,Libu-Libong Buwan (Uuwian),"=""00:03:00""",Pop,120,Libu-Libong Buwan (Uuwian) - Kyle Raphael.mp4,2025,English,1,Libu-Libong Buwan,1,0,"Balanced,All Weather,All Season"
The Night We Met (Lyrics),Strange Trails,Lord Huron,"=""00:03:28""",Indie,172,Lord Huron - The Night We Met (Lyrics).mp4,2015,English,1,Lord Huron,1,0,"Fresh,All Weather,All Season"
Planting Tomatoes,Planting Tomatoes,Lucy Dacus,"=""00:03:44""",Alternative,99,Lucy Dacus - Planting Tomatoes.mp4,2026,English,1,Geffen Records,1,0,"Indie Rock,Energetic,All Weather,All Season"
Shake It To The Max,Shake It To The Max (Fly) [Remix],"MOLIY, Shenseea, Skillibeng, Silent Addy","=""00:03:05""",Reggae,98,"MOLIY, Shenseea, Skillibeng, Silent Addy - Shake It To The Max (Fly) (Remix).mp4",2025,English,1,Gamma.,1,0,"Balanced,All Weather,All Season"
bittersweet,bittersweet,Madison Beer,"=""00:04:28""",Pop,110,Madison Beer - bittersweet.mp4,2025,English,1,Madison Beer,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Easy Lover,Something Beautiful,Miley Cyrus,"=""00:03:08""",Pop,105,Miley Cyrus - Easy Lover.mp4,2025,English,1,Miley Cyrus,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Cup of Joe,Cup of Joe,Misteryoso,"=""00:05:44""",Pop,135,Misteryoso - Cup of Joe.mp4,2024,English,1,MisteryOsO,1,0,"Energetic,All Weather,All Season"
Cup of Joe,Cup of Joe,Multo,"=""00:05:45""",Pop,103,Multo - Cup of Joe.mp4,2025,English,1,multo,1,0,"Balanced,All Weather,All Season"
KO,KO,NLE The Great,"=""00:04:19""",Hip Hop,95,NLE The Great - KO.mp4,2025,English,1,Warner Records,1,0,"Pop Rap,Mainstream,All Weather,All Season,Youth/adult"
Amiel Sol,Amiel Sol,Nahanap Kita,"=""00:05:21""",Pop,153,Nahanap Kita - Amiel Sol.mp4,2025,English,1,Nahanap Kita,1,0,"Energetic,All Weather,All Season"
honeybee (Lyrics),you seem pretty sad for a girl so in love,Olivia Rodrigo,"=""00:03:45""",Pop,133,Olivia Rodrigo - honeybee (Lyrics).mp4,2026,English,1,Geffen Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Ikot ( (Lyrics),Make Believe,Over October,"=""00:04:14""",Pop,107,Over October - Ikot (Lyrics.mp4,2024,English,1,Over October,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Earl Agustin,Earl Agustin,Pag-ibig ng Ikaw at Ako,"=""00:04:35""",Pop,139,Pag-ibig ng Ikaw at Ako - Earl Agustin (Visualizer).mp4,2025,English,1,Pag-ibig ng Ikaw at Ako,1,0,"Energetic,All Weather,All Season"
nicole,nicole,Panaginip,"=""00:05:12""",Pop,140,Panaginip - nicole.mp4,2025,English,1,panaginip,1,0,"Energetic,All Weather,All Season"
Happy Tears,Happy Tears,Quail P,"=""00:02:52""",Pop,172,Quail P - Happy Tears (Live).mp4,2026,English,1,Quail P,1,0,"Energetic,All Weather,All Season"
Wild Guess,Kicking My Feet [Explicit],Ruel,"=""00:03:23""",Pop,117,Ruel - Wild Guess.mp4,2025,English,1,Ruel,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Amiel Sol,Amiel Sol,Sa Bawat Sandali,"=""00:05:05""",Pop,137,Sa Bawat Sandali - Amiel Sol.mp4,2024,English,1,Sa Bawat Sandali,1,0,"Energetic,All Weather,All Season"
Busy Woman (Lyrics),Short n' Sweet(er),Sabrina Carpenter,"=""00:03:07""",Pop,117,Sabrina Carpenter - Busy Woman (Lyrics).mp4,2025,English,1,Sabrina Carpenter,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Any,Any - Single,Santa Sallet,"=""00:04:24""",Pop,130,Santa Sallet - Any.mp4,2026,English,1,Santa Sallet,1,0,"Energetic,All Weather,All Season"
Kalimutan Ka,Kalimutan Ka - Single,Skusta Clee,"=""00:05:21""",Alternative,127,Skusta Clee - Kalimutan Ka.mp4,2025,English,1,Skusta Clee,1,0,"Energetic,All Weather,All Season"
It's ok I'm ok,Purple Lace Bra / It's Ok I'm Ok,Tate McRae,"=""00:03:02""",Pop,115,Tate McRae - It's ok I'm ok.mp4,2024,English,1,RCA,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Guilty as Sin (Lyrics),THE TORTURED POETS DEPARTMENT,Taylor Swift,"=""00:04:19""",Pop,95,Taylor Swift - Guilty as Sin (Lyrics).mp4,2024,English,1,Taylor Swift,1,0,"Mainstream,All Weather,All Season,Youth/adult"
One Of The Girls,One Of The Girls,"The Weeknd, JENNIE, Lily-Rose Depp","=""00:04:18""",Electronic,172,"The Weeknd, JENNIE, Lily-Rose Depp - One Of The Girls.mp4",2023,English,1,"XO, Republic Records",1,0,"Soundtrack,Synth-pop,R&B,Energetic,All Weather,All Season,Youth/adult"
MILLION DOLLAR BABY,Million Dollar Baby,Tommy Richman,"=""00:02:47""",Hip Hop,137,Tommy Richman - MILLION DOLLAR BABY.mp4,2024,English,1,Not On Label (Tommy Richman Self-released),1,0,"Confident,All Weather,All Season,Youth/adult"
PUSH 2 START,PUSH 2 START,"Tyla, Sean Paul","=""00:03:11""",Pop,93,"Tyla, Sean Paul - PUSH 2 START (REMIX).mp4",2025,English,1,"Tyla, Sean Paul",1,0,"Mainstream,All Weather,All Season,Youth/adult"
"W Sound 05 ""LA PLENA"" - Beéle, Westcol, Ovy On The Drums","W Sound 05 ""LA PLENA"" - Beéle, Westcol, Ovy On The Drums",W Sound 05 LA PLENA,"=""00:02:30""",Pop,99,"W Sound 05 LA PLENA - Beéle, Westcol, Ovy On The Drums.mp4",2025,English,1,SMC,1,0,"Balanced,All Weather,All Season"
Pag-Ibig ay Kanibalismo II,Pag-Ibig ay Kanibalismo II,fitterkarma,"=""00:03:27""",Rock,172,fitterkarma - Pag-Ibig ay Kanibalismo II.mp4,2025,English,1,fitterkarma,1,0,"Alternative Rock,Progressive Metal,Energetic,All Weather,All Season"
Carry You Home,Carry You Home,Alex Warren,"=""00:03:08""",Pop,124,Alex Warren - Carry You Home.mp4,2024,English,1,Alex Warren,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Sun Kissed Breeze,Sun Kissed Breeze - Single,Audrey Meigel,"=""00:02:20""",Pop,119,Audrey Meigel - Sun Kissed Breeze.mp4,2026,English,1,Audrey Meigel,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Rush,Rush,Ayra Starr,"=""00:03:06""",Hip Hop,100,Ayra Starr - Rush.mp4,2022,English,1,Mavin Global Holdings,1,0,"Afrobeat,Warm,All Weather,All Season,Youth/adult"
Satellite,Bebe,Bebe Rexha & Snoop Dogg,"=""00:03:31""",Pop,116,Bebe Rexha & Snoop Dogg - Satellite.mp4,2023,English,1,Bebe Rexha,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Mr Electric Blue,American Heart,Benson Boone,"=""00:05:23""",Pop,130,Benson Boone - Mr Electric Blue.mp4,2025,English,1,Benson Boone,1,0,"Mainstream,All Weather,All Season,Youth/adult"
The Greatest (Lyrics),HIT ME HARD AND SOFT,Billie Eilish,"=""00:04:54""",Alternative,135,Billie Eilish - The Greatest (Lyrics).mp4,2024,English,1,Billie Eilish,1,0,"Energetic,All Weather,All Season"
Solo,Solo,Blanka,"=""00:02:37""",Pop,99,Blanka - Solo.mp4,2022,English,1,Warner Music Poland,1,0,"Mainstream,All Weather,All Season,Youth/adult"
"Good Luck, Babe! (Lyrics)","Good Luck, Babe!",Chappell Roan,"=""00:03:38""",Pop,117,"Chappell Roan - Good Luck, Babe! (Lyrics).mp4",2024,English,1,"Island Records, Amusement Records",1,0,"Synth-pop,Mainstream,All Weather,All Season,Youth/adult"
HOT TO GO!,The Rise and Fall of a Midwest Princess,Chappell Roan,"=""00:03:32""",Pop,140,Chappell Roan - Hot to go off.mp4,2023,English,1,Chappell Roan,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Feelslikeimfallinginlove,feelslikeimfallinginlove,Coldplay,"=""00:04:21""",Alternative,122,Coldplay - Feelslikeimfallinginlove.mp4,2024,English,1,WARNER Music Benelux,1,0,"Alternative Rock,Energetic,All Weather,All Season"
Baby Don’t Hurt Me ) (Lyrics),"David Guetta, Anne-Marie, Coi Leray - Baby Don’t Hurt Me (Lyric video)","David Guetta, Anne-Marie, Coi Leray","=""00:02:17""",Dance,128,"David Guetta, Anne-Marie, Coi Leray - Baby Don’t Hurt Me (Lyrics)).mp4",2023,English,1,SMC,1,0,"Upbeat,All Weather,All Season,Youth/adult"
Kiss Me,Sonder,Dermot Kennedy,"=""00:03:56""",Pop,120,Dermot Kennedy - Kiss Me.mp4,2022,English,1,Dermot Kennedy,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Celestial,Celestial,"Ed Sheeran, Pokémon","=""00:04:22""",Pop,123,"Ed Sheeran, Pokémon - Celestial.mp4",2022,English,1,Ed Sheeran,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Blame It On Me,Blame It On Me,Enisa,"=""00:02:30""",Pop,98,Enisa- Blame It On Me.mp4,2023,English,1,Enisa,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Cheeky,Cheeky,INNA,"=""00:02:23""",Pop,97,INNA - Cheeky.mp4,2024,English,1,Global Records,1,0,"Electro,Energetic,All Weather,All Season,Youth/adult"
Slow Low (Lyrics),Slow Low,Jason Derulo,"=""00:03:04""",Pop,91,Jason Derulo - Slow Low (Lyrics).mp4,2023,English,1,Jason Derulo,1,0,"Mainstream,All Weather,All Season,Youth/adult"
You & Me,You & Me,Jennie,"=""00:03:32""",Pop,111,Jennie - You & Me.mp4,2023,English,1,YG Entertainment,1,0,"K-pop,Mainstream,All Weather,All Season,Youth/adult"
Feel Alive,Feel Alive,Kamrad,"=""00:02:32""",Pop,118,Kamrad - Feel Alive.mp4,2023,English,1,Epic Records Germany,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Lifetimes,143 [Explicit],Katy Perry,"=""00:03:45""",Pop,120,Katy Perry - Lifetimes.mp4,2024,English,1,Katy Perry,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Chasing Paradise,Chasing Paradise,"Kygo, OneRepublic","=""00:02:58""",Dance,125,"Kygo, OneRepublic - Chasing Paradise.mp4",2025,English,1,Sony Music,1,0,"Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
Lottery (Lyrics),Lottery,Latto,"=""00:03:07""",Hip Hop,113,Latto - Lottery (Lyrics).mp4,2023,English,1,"Streamcut, RCA",1,0,"Confident,All Weather,All Season,Youth/adult"
Priceless,Priceless,"Maroon 5, LISA","=""00:02:51""",Pop,185,"Maroon 5, LISA - Priceless.mp4",2025,English,1,Interscope Records,1,0,"R&B,Mainstream,All Weather,All Season,Youth/adult"
Told You So,Told You So,Martin Garrix & Jex,"=""00:03:16""",Dance,127,Martin Garrix & Jex - Told You So.mp4,2024,English,1,Virgin,1,0,"House,Upbeat,All Weather,All Season,Youth/adult"
Stupid in love (Lyrics),STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),Max,"=""00:02:53""",Pop,153,Max - Stupid in love (Lyrics).mp4,2024,English,1,MAX,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Made You Look,Takin' It Back,Meghan Trainor,"=""00:02:54""",Pop,144,Meghan Trainor - Made You Look.mp4,2022,English,1,Epic,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Jaded,Endless Summer Vacation,Miley Cyrus,"=""00:03:06""",Pop,185,Miley Cyrus - Jaded.mp4,2023,English,1,Miley Cyrus,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Walk off the Earth (Lyrics),Walk off the Earth,My Stupid Heart,"=""00:02:40""",Pop,115,My Stupid Heart - Walk off the Earth (Lyrics).mp4,2023,English,1,My Stupid Heart,1,0,"Balanced,All Weather,All Season"
Nice To Meet You,A Minute...,Myles Smith,"=""00:03:27""",Pop,114,Myles Smith - Nice To Meet You.mp4,2024,English,1,Myles Smith,1,0,"Balanced,All Weather,All Season"
Heaven (Lyrics),The Show,Niall Horan,"=""00:03:07""",Pop,185,Niall Horan - Heaven (Lyrics).mp4,2023,English,1,Niall Horan,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Nobody (from Kaiju No. 8),Nobody (from Kaiju No. 8),OneRepublic,"=""00:02:33""",Pop,140,OneRepublic - Nobody (from Kaiju No. 8).mp4,2024,English,1,OneRepublic,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Time After Time,Time After Time,"Pascal Letoublon, ILIRA","=""00:02:51""",Dance,121,"Pascal Letoublon, ILIRA - Time After Time.mp4",2023,English,1,Virgin,1,0,"Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
Lil Boo Thang,Lil Boo Thang,Paul Russell,"=""00:02:15""",Hip Hop,113,Paul Russell - Lil Boo Thang.mp4,2023,English,1,Arista,1,0,"Soul,Pop Rap,Mainstream,All Weather,All Season,Youth/adult"
Doctor,Doctor (Work It Out),"Pharrell Williams, Miley Cyrus","=""00:03:02""",Pop,119,"Pharrell Williams, Miley Cyrus - Doctor (Work It Out).mp4",2024,English,1,Columbia,1,0,"Boogie,Mainstream,All Weather,All Season,Youth/adult"
Boy's a liar Pt.2 (Lyrics),Boy's A Liar Pt. 2,PinkPantheress & Ice Spice,"=""00:02:12""",Pop,135,PinkPantheress & Ice Spice - Boy's a liar Pt.2 (Lyrics).mp4,2023,English,1,Warner Music,1,0,"Pop Dance,Baltimore Club,Pop Rap,Jersey Club,Bitpop,Upbeat,All Weather,All Season,Youth/adult"
Do It Again (Lyrics),Do It Again - Single,Ray Dalton,"=""00:02:56""",Pop,129,Ray Dalton - Do It Again (Lyrics).mp4,2023,English,1,Ray Dalton,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Not My Fault (Lyrics),Not My Fault,"Reneé Rapp, Megan Thee Stallion","=""00:02:51""",Pop,124,"Reneé Rapp, Megan Thee Stallion - Not My Fault (Lyrics).mp4",2023,English,1,"Interscope Records, Paramount Pictures",1,0,"Pop Rap,Disco,Mainstream,All Weather,All Season,Youth/adult"
Bed Chem (Lyrics),Short n' Sweet,Sabrina Carpenter,"=""00:02:52""",Pop,95,Sabrina Carpenter - Bed Chem (Lyrics).mp4,2024,English,1,Island Records,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Juno (Lyrics),Short n' Sweet,Sabrina Carpenter,"=""00:03:43""",Pop,130,Sabrina Carpenter - Juno (Lyrics).mp4,2024,English,1,Sabrina Carpenter,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Love On,Love On,Selena Gomez,"=""00:03:11""",Pop,115,Selena Gomez - Love On.mp4,2024,English,1,Interscope Records,1,0,"Pop Dance,Upbeat,All Weather,All Season,Youth/adult"
Single Soon,Single Soon,Selena Gomez,"=""00:02:57""",Pop,105,Selena Gomez - Single Soon.mp4,2023,English,1,Interscope Records,1,0,"Pop Dance,Synthwave,Upbeat,All Weather,All Season,Youth/adult"
Welcome To New York (Taylor's Version) (Lyrics),1989,Taylor Swift,"=""00:03:38""",Pop,117,Taylor Swift - Welcome To New York (Taylor's Version) (Lyrics).mp4,2023,English,1,Taylor Swift,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Rush,Something To Give Each Other,Troye Sivan,"=""00:03:42""",Pop,126,Troye Sivan - Rush.mp4,2023,English,1,EMI,1,0,"Mainstream,All Weather,All Season,Youth/adult"
On My Love,On My Love,"Zara Larsson, David Guetta","=""00:03:59""",Pop,123,"Zara Larsson, David Guetta - On My Love.mp4",2023,English,1,"Zara Larsson, David Guetta",1,0,"Mainstream,All Weather,All Season,Youth/adult"
lil' freak,Lil' Freak,bbno$,"=""00:02:50""",Hip Hop,110,bbno$ - lil' freak.mp4,2024,English,1,"Bad Realm Records, Artist Partner Group, Inc.",1,0,"Pop Rap,Mainstream,All Weather,All Season,Youth/adult"
"24 7, 365 (Lyrics)","24 7, 365",elijah woods,"=""00:02:49""",Pop,149,"elijah woods - 24 7, 365 (Lyrics).mp4",2023,English,1,Elijah Woods,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Tusen Bitar,Tusen Bitar,Björn Afzelius,"=""00:04:39""",Pop,130,Björn Afzelius - Tusen Bitar.mp4,1990,Swedish,1,Rebelle Records,1,0,"Folk Rock,Acoustic,Pop Rock,Country Rock,Mainstream,All Weather,All Season,Youth/adult"
Det ligger nåt i luften,Det ligger nåt i luften,Bolaget,"=""00:03:12""",Pop,144,Bolaget - Det ligger nåt i luften.mp4,2026,Swedish,1,Bolaget,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Låt Mig Va,Låt Mig Va,"Bolaget, Victor Leksell","=""00:02:35""",Pop,144,"Bolaget, Victor Leksell - Låt Mig Va.mp4",2023,Swedish,1,"Bolaget, Victor Leksell",1,0,"Mainstream,All Weather,All Season,Youth/adult"
Dragon,Dragon,Carl Moon,"=""00:04:47""",Pop,144,Carl Moon - Dragon.mp4,2015,English,1,Carl Moon,1,0,"Mainstream,All Weather,All Season,Youth/adult"
En säng av rosor,En säng av rosor - Single,Darin,"=""00:03:46""",Pop,104,Darin - En säng av rosor.mp4,2020,Swedish,1,Dex Music,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Ta mig tillbaka,Ta mig tillbaka,Darin,"=""00:03:12""",Pop,107,Darin - Ta mig tillbaka.mp4,2015,English,1,Darin,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Einár x Sara Kurt - Dans från dig (Officiell musikvideo),Einár x Sara Kurt - Dans från dig (Officiell musikvideo),Einár x Sara Kurt,"=""00:03:18""",Pop,108,Einár x Sara Kurt - Dans från dig.mp4,2023,Swedish,1,SMC,1,0,"Balanced,All Weather,All Season"
Bubbel PÅ Balkongen,BUBBEL PÅ BALKONGEN,"Elov & Beny, Sofie Svensson & Dom Där","=""00:03:45""",Pop,185,"Elov & Beny, Sofie Svensson & Dom Där - Bubbel PÅ Balkongen.mp4",2022,Swedish,1,"Elov & Beny, Sofie Svensson & Dom Där",1,0,"Mainstream,All Weather,All Season,Youth/adult"
Vem tänder stjärnorna,En blekt blondins hjärta,Eva Dahlgren,"=""00:04:18""",Pop,162,Eva Dahlgren - Vem tänder stjärnorna.mp4,1991,Swedish,1,The Record Station,1,0,"Soft Rock,Downtempo,Mainstream,All Weather,All Season,Youth/adult"
För Evigt,Alla tiders sommarhits,Hanna Ferm,"=""00:02:36""",Pop,127,Hanna Ferm - För Evigt.mp4,2021,Swedish,1,Hanna Ferm,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Hooja x Miriam Bryant - VEM FAN E DU? (Officiell Musikvideo),Hooja x Miriam Bryant - VEM FAN E DU? (Officiell Musikvideo),Hooja x Miriam Bryant,"=""00:03:07""",Pop,150,Hooja x Miriam Bryant - VEM FAN E DU.mp4,2024,English,1,SMC,1,0,"Energetic,All Weather,All Season"
Det kommer aldrig va över för mig,Det kommer aldrig va över för mig,Håkan Hellström,"=""00:04:28""",Pop,127,Håkan Hellström - Det kommer aldrig va över för mig.mp4,2013,Swedish,1,"Stranded Rekords, Universal Music AB",1,0,"Mainstream,All Weather,All Season,Youth/adult"
Valborg,Det kommer aldrig va över för mig,Håkan Hellström,"=""00:03:20""",Pop,110,Håkan Hellström - Valborg.mp4,2013,Swedish,1,Håkan Hellström,1,0,"Mainstream,All Weather,All Season,Youth/adult"
Sommar sommar sol,Sommar sommar sol,JLC,"=""00:03:27""",Pop,96,JLC - Sommar sommar sol.mp4,2017,English,1,Sony Music,1,0,"Mainstream,All Weather,All Season,Youth/adult"
